"cex","i_frontend.bht_prediction[0].taken","i_frontend.i_ras.stack_d[0].valid"
"cex","i_frontend.bht_prediction[0].taken","i_frontend.i_ras.stack_q[0].valid"
"cex","i_frontend.bht_prediction[0].taken","i_frontend.ras_predict.valid"
"cex","i_frontend.bht_update.valid","i_frontend.i_instr_queue.branch_empty"
"cex","i_frontend.bht_update.valid","i_frontend.i_instr_queue.ready_o"
"cex","i_frontend.bht_update.valid","i_frontend.icache_dreq_o.req"
"cex","i_frontend.bht_update.valid","i_frontend.instr_queue_ready"
"cex","i_frontend.bp_valid","i_frontend.i_instr_queue.branch_empty"
"cex","i_frontend.bp_valid","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.gate_clock"
"cex","i_frontend.bp_valid","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.gate_clock"
"cex","i_frontend.btb_update.valid","i_frontend.i_instr_queue.branch_empty"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.empty_o"
"cex","i_frontend.btb_update.valid","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.gate_clock"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.empty_o"
"cex","i_frontend.btb_update.valid","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.gate_clock"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.idx_ds_d[0]"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.idx_ds_q[0]"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.instr_queue_empty[0]"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.instr_queue_empty[1]"
"proven","i_frontend.btb_update.valid","i_frontend.i_instr_queue.ready_o"
"proven","i_frontend.btb_update.valid","i_frontend.icache_dreq_o.req"
"proven","i_frontend.btb_update.valid","i_frontend.instr_queue_ready"
"cex","i_frontend.debug_mode_i","i_frontend.i_instr_queue.ready_o"
"cex","i_frontend.debug_mode_i","i_frontend.icache_dreq_o.req"
"cex","i_frontend.debug_mode_i","i_frontend.instr_queue_ready"
"cex","i_frontend.eret_i","i_frontend.i_instr_queue.branch_empty"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.empty_o"
"cex","i_frontend.eret_i","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.gate_clock"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.empty_o"
"cex","i_frontend.eret_i","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.gate_clock"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.idx_ds_d[0]"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.idx_ds_q[0]"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.instr_queue_empty[0]"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.instr_queue_empty[1]"
"proven","i_frontend.eret_i","i_frontend.i_instr_queue.ready_o"
"proven","i_frontend.eret_i","i_frontend.icache_dreq_o.req"
"proven","i_frontend.eret_i","i_frontend.instr_queue_ready"
"cex","i_frontend.ex_valid_i","i_frontend.i_instr_queue.branch_empty"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.empty_o"
"cex","i_frontend.ex_valid_i","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.gate_clock"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.empty_o"
"cex","i_frontend.ex_valid_i","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.gate_clock"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.idx_ds_d[0]"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.idx_ds_q[0]"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.instr_queue_empty[0]"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.instr_queue_empty[1]"
"proven","i_frontend.ex_valid_i","i_frontend.i_instr_queue.ready_o"
"proven","i_frontend.ex_valid_i","i_frontend.icache_dreq_o.req"
"proven","i_frontend.ex_valid_i","i_frontend.instr_queue_ready"
"cex","i_frontend.flush_i","i_frontend.i_instr_queue.branch_empty"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.empty_o"
"cex","i_frontend.flush_i","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.gate_clock"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.empty_o"
"cex","i_frontend.flush_i","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.gate_clock"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.idx_ds_d[0]"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.idx_ds_q[0]"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.instr_queue_empty[0]"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.instr_queue_empty[1]"
"proven","i_frontend.flush_i","i_frontend.i_instr_queue.ready_o"
"proven","i_frontend.flush_i","i_frontend.icache_dreq_o.req"
"proven","i_frontend.flush_i","i_frontend.instr_queue_ready"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_branch_o","i_frontend.i_instr_queue.branch_empty"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_branch_o","i_frontend.i_ras.data_o.valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_branch_o","i_frontend.i_ras.stack_d[0].valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_branch_o","i_frontend.i_ras.stack_q[0].valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_branch_o","i_frontend.ras_predict.valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.gen_instr_scan[0].i_instr_scan.is_rvc"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.gen_instr_fifo[0].i_fifo_instr_data.empty_o"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.empty_o"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.gen_instr_fifo[1].i_fifo_instr_data.gate_clock"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.idx_ds_d[0]"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.idx_ds_q[0]"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.instr_queue_empty[0]"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.instr_queue_empty[1]"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_queue.ready_o"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_instr_realign.unaligned_d"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_ras.data_o.valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_ras.stack_d[0].valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_ras.stack_d[1].valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_ras.stack_q[0].valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.i_ras.stack_q[1].valid"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.icache_dreq_o.req"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.instr_queue_ready"
"cex","i_frontend.gen_instr_scan[0].i_instr_scan.rvc_call_o","i_frontend.ras_predict.valid"
